Sentence #,Word,Tag
Sentence: 1147,Boucher,B-B.GENE
,is,O
,attending,O
,an,O
,international,O
,conference,O
,in,O
,Berlin,B-B.GENE
,on,O
,the,O
,reconstruction,O
,of,O
,Afghanistan,B-B.GENE
,.,O
Sentence: 1148,Last,O
,week,O
,",",O
,the,O
,Bush,B-B.GENE
,administration,O
,announced,O
,it,O
,would,O
,spend,O
,more,O
,than,O
,$,O
,10,O
,billion,O
,in,O
,Afghanistan,B-B.GENE
,for,O
,security,O
,and,O
,reconstruction,O
,.,O
Sentence: 1149,A,O
,U.S.-based,O
,human,O
,rights,O
,group,O
,says,O
,recently,O
,gathered,O
,information,O
,could,O
,lead,O
,to,O
,new,O
,charges,O
,against,O
,a,O
,notorious,O
,former,O
,Iraqi,B-B.GENE
,general,O
,who,O
,is,O
,accused,O
,of,O
,ordering,O
,the,O
,1988,B-B.GENE
,massacre,O
,of,O
,Kurds,O
,in,O
,northern,O
,Iraq,B-B.GENE
,.,O
Sentence: 1150,In,O
,a,O
,report,O
,issued,O
,Thursday,B-B.GENE
,",",O
,Human,B-B.GENE
,Rights,I-I.GENE
,Watch,I-I.GENE
,says,O
,the,O
,new,O
,information,O
,implicates,O
,Ali,B-B.GENE
,Hassan,I-I.GENE
,al-Majid,I-I.GENE
,-,O
,known,O
,as,O
,"""",O
,Chemical,B-B.GENE
,Ali,I-I.GENE
,"""",O
,-,O
,in,O
,the,O
,execution,O
,of,O
,hundreds,O
,of,O
,Shi'ite,B-B.GENE
,Muslims,I-I.GENE
,during,O
,an,O
,uprising,O
,in,O
,the,O
,southern,O
,city,O
,of,O
,Basra,B-B.GENE
,in,O
,1999,B-B.GENE
,.,O
Sentence: 1151,Iraqi,B-B.GENE
,officials,O
,say,O
,they,O
,expect,O
,Chemical,O
,Ali,B-B.GENE
,to,O
,be,O
,among,O
,the,O
,first,O
,of,O
,several,O
,top,O
,lieutenants,O
,of,O
,Saddam,B-B.GENE
,Hussein,I-I.GENE
,'s,O
,regime,O
,to,O
,go,O
,on,O
,trial,O
,for,O
,a,O
,range,O
,of,O
,crimes,O
,",",O
,including,O
,crimes,O
,against,O
,humanity,O
,and,O
,genocide,O
,.,O
Sentence: 1152,In,O
,December,B-B.GENE
,",",O
,Iraq,B-B.GENE
,'s,O
,interim,O
,Prime,B-B.GENE
,Minister,O
,Iyad,B-B.GENE
,Allawi,I-I.GENE
,said,O
,the,O
,trials,O
,of,O
,top,O
,officials,O
,of,O
,the,O
,ousted,O
,regime,O
,would,O
,begin,O
,within,O
,weeks,O
,.,O
Sentence: 1153,But,O
,so,O
,far,O
,",",O
,no,O
,trial,O
,dates,O
,have,O
,been,O
,set,O
,.,O
Sentence: 1154,A,O
,fugitive,O
,leader,O
,of,O
,the,O
,Palestinian,B-B.GENE
,militant,O
,group,O
,Hamas,B-B.GENE
,has,O
,appeared,O
,in,O
,a,O
,videotape,O
,calling,O
,Israel,B-B.GENE
,'s,O
,withdrawal,O
,from,O
,the,O
,Gaza,B-B.GENE
,Strip,I-I.GENE
,a,O
,victory,O
,for,O
,Palestinian,B-B.GENE
,militants,O
,.,O
Sentence: 1155,Mohammed,B-B.GENE
,Deif,I-I.GENE
,",",O
,who,O
,has,O
,eluded,O
,Israeli,B-B.GENE
,authorities,O
,for,O
,more,O
,than,O
,a,O
,decade,O
,",",O
,said,O
,Israel,B-B.GENE
,'s,O
,pullout,O
,is,O
,a,O
,humiliation,O
,suffered,O
,at,O
,the,O
,hands,O
,of,O
,the,O
,armed,O
,resistance,O
,.,O
Sentence: 1156,The,O
,alleged,O
,bombmaker,O
,",",O
,who,O
,Israel,B-B.GENE
,accuses,O
,of,O
,being,O
,behind,O
,a,O
,string,O
,of,O
,suicide,O
,bombings,O
,",",O
,appeared,O
,in,O
,the,O
,video,O
,in,O
,profile,O
,with,O
,a,O
,dark,O
,shadow,O
,over,O
,his,O
,face,O
,.,O
Sentence: 1157,He,O
,warned,O
,the,O
,Palestinian,B-B.GENE
,Authority,O
,not,O
,to,O
,try,O
,to,O
,disarm,O
,the,O
,militant,O
,groups,O
,.,O
Sentence: 1158,But,O
,he,O
,did,O
,call,O
,for,O
,dialogue,O
,"""",O
,to,O
,protect,O
,our,O
,Palestinian,B-B.GENE
,blood,O
,.,O
,"""",O
Sentence: 1159,Western,O
,news,O
,agencies,O
,in,O
,Gaza,B-B.GENE
,received,O
,copies,O
,of,O
,the,O
,tape,O
,overnight,B-B.GENE
,Saturday,I-I.GENE
,.,O
Sentence: 1160,They,O
,say,O
,they,O
,believe,O
,the,O
,tape,O
,is,O
,authentic,O
,.,O
Sentence: 1161,Pope,B-B.GENE
,John,I-I.GENE
,Paul,I-I.GENE
,II,I-I.GENE
,has,O
,urged,O
,believers,O
,to,O
,proudly,O
,display,O
,the,O
,signs,O
,of,O
,their,O
,faith,O
,",",O
,saying,O
,the,O
,practice,O
,does,O
,not,O
,encourage,O
,intolerance,O
,or,O
,infringe,O
,on,O
,the,O
,separation,O
,of,O
,church,O
,and,O
,state,O
,.,O
Sentence: 1162,In,O
,an,O
,apostolic,O
,letter,O
,to,O
,Roman,B-B.GENE
,Catholics,I-I.GENE
,launching,O
,the,O
,Year,O
,of,B-B.GENE
,the,O
,Eucharist,B-B.GENE
,",",O
,the,O
,pope,O
,made,O
,no,O
,mention,O
,of,O
,specific,O
,problems,O
,.,O
Sentence: 1163,But,O
,the,O
,message,O
,follows,O
,sharp,O
,controversy,O
,in,O
,France,B-B.GENE
,over,O
,a,O
,government,O
,ban,O
,on,O
,conspicuous,O
,religious,O
,symbols,O
,such,O
,as,O
,Muslim,B-B.GENE
,headscarves,O
,",",O
,Jewish,O
,skullcaps,O
,or,O
,large,O
,crucifixes,O
,in,O
,the,O
,country,O
,'s,O
,schools,O
,.,O
Sentence: 1164,The,O
,pontiff,O
,also,O
,repeated,O
,his,O
,concern,O
,that,O
,too,O
,few,O
,Catholics,B-B.GENE
,are,O
,giving,O
,due,O
,reverence,O
,to,O
,the,O
,Eucharist,B-B.GENE
,or,O
,properly,O
,marking,O
,Sunday,B-B.GENE
,as,O
,the,O
,Lord,B-B.GENE
,'s,O
,Day,B-B.GENE
,.,O
Sentence: 1165,He,O
,also,O
,described,O
,faith,O
,as,O
,a,O
,means,O
,of,O
,counteracting,O
,violence,O
,and,O
,a,O
,way,O
,of,O
,bringing,O
,attention,O
,to,O
,such,O
,problems,O
,as,O
,poverty,O
,and,O
,hunger,O
,in,O
,the,O
,world,O
,.,O
Sentence: 1166,Former,O
,U.S.,B-B.GENE
,President,B-B.GENE
,Bill,I-I.GENE
,Clinton,I-I.GENE
,says,O
,that,O
,publishing,O
,cartoons,O
,of,O
,the,O
,Prophet,B-B.GENE
,Muhammad,I-I.GENE
,was,O
,a,O
,mistake,O
,",",O
,but,O
,that,O
,violent,O
,protests,O
,by,O
,Muslims,O
,have,O
,wasted,O
,a,O
,chance,O
,to,O
,build,O
,bridges,O
,with,O
,the,O
,West,B-B.GENE
,.,O
Sentence: 1167,Clinton,B-B.GENE
,was,O
,speaking,O
,in,O
,Pakistan,B-B.GENE
,",",O
,the,O
,scene,O
,of,O
,some,O
,of,O
,the,O
,worst,O
,rallies,O
,against,O
,the,O
,drawings,O
,",",O
,where,O
,he,O
,was,O
,visiting,O
,survivors,O
,of,O
,last,O
,year,O
,'s,O
,South,B-B.GENE
,Asian,I-I.GENE
,earthquake,O
,and,O
,launching,O
,an,O
,HIV,B-B.GENE
,/,I-I.GENE
,AIDS,I-I.GENE
,project,O
,.,O
Sentence: 1168,He,O
,said,O
,he,O
,strongly,O
,disagrees,O
,with,O
,the,O
,publication,O
,of,O
,the,O
,cartoons,O
,",",O
,considered,O
,blasphemous,O
,by,O
,Muslims,O
,",",O
,and,O
,has,O
,no,O
,objection,O
,to,O
,the,O
,Muslim,B-B.GENE
,protests,O
,if,O
,they,O
,are,O
,peaceful,O
,.,O
Sentence: 1169,But,O
,he,O
,said,O
,by,O
,holding,O
,violent,O
,demonstrations,O
,that,O
,have,O
,killed,O
,18,O
,people,O
,",",O
,Muslims,O
,have,O
,missed,O
,an,O
,opportunity,O
,to,O
,build,O
,better,O
,ties,O
,with,O
,the,O
,West,B-B.GENE
,.,O
Sentence: 1170,Clinton,B-B.GENE
,arrived,O
,in,O
,Islamabad,B-B.GENE
,early,O
,Friday,B-B.GENE
,for,O
,a,O
,day-long,B-B.GENE
,trip,O
,and,O
,held,O
,talks,O
,with,O
,Pakistani,B-B.GENE
,President,B-B.GENE
,Pervez,I-I.GENE
,Musharraf,I-I.GENE
,and,O
,Prime,B-B.GENE
,Minister,O
,Shaukat,B-B.GENE
,Aziz,I-I.GENE
,.,O
Sentence: 1171,Iran,B-B.GENE
,says,O
,it,O
,will,O
,allow,O
,United,B-B.GENE
,Nations,I-I.GENE
,nuclear,O
,experts,O
,to,O
,take,O
,environmental,O
,samples,O
,from,O
,a,O
,military,O
,site,O
,to,O
,disprove,O
,allegations,O
,Tehran,B-B.GENE
,is,O
,secretly,O
,developing,O
,nuclear,O
,weapons,O
,.,O
Sentence: 1172,A,O
,foreign,O
,ministry,O
,spokesman,O
,Hamid,B-B.GENE
,Reza,I-I.GENE
,Asefi,I-I.GENE
,told,O
,reporters,O
,Sunday,B-B.GENE
,in,O
,Tehran,B-B.GENE
,that,O
,International,B-B.GENE
,Atomic,I-I.GENE
,Energy,I-I.GENE
,Agency,I-I.GENE
,inspectors,O
,would,O
,only,O
,take,O
,samples,O
,from,O
,so-called,O
,"""",O
,green,O
,areas,O
,"""",O
,at,O
,the,O
,military,O
,site,O
,",",O
,and,O
,not,O
,from,O
,inside,O
,the,O
,installation,O
,.,O
Sentence: 1173,The,O
,head,O
,of,O
,the,O
,IAEA,B-B.GENE
,",",O
,Mohamed,B-B.GENE
,ElBaradei,I-I.GENE
,",",O
,said,O
,last,O
,week,O
,Iran,B-B.GENE
,had,O
,agreed,O
,to,O
,allow,O
,access,O
,to,O
,the,O
,site,O
,at,O
,Parchin,B-B.GENE
,",",O
,near,O
,the,O
,capital,O
,",",O
,and,O
,that,O
,inspectors,O
,would,O
,arrive,O
,there,O
,soon,O
,.,O
Sentence: 1174,The,O
,IAEA,B-B.GENE
,has,O
,been,O
,seeking,O
,access,O
,to,O
,Parchin,B-B.GENE
,",",O
,which,O
,has,O
,long,O
,been,O
,used,O
,by,O
,Iran,B-B.GENE
,to,O
,research,O
,",",O
,develop,O
,and,O
,produce,O
,missiles,O
,and,O
,other,O
,high,O
,explosives,O
,.,O
Sentence: 1175,The,O
,United,B-B.GENE
,States,I-I.GENE
,accuses,O
,Iran,B-B.GENE
,of,O
,secretly,O
,developing,O
,nuclear,O
,weapons,O
,.,O
Sentence: 1176,Iran,B-B.GENE
,asserts,O
,its,O
,nuclear,O
,program,O
,is,O
,only,O
,for,O
,producing,O
,electricity,O
,.,O
Sentence: 1177,Turkish,B-B.GENE
,police,O
,have,O
,detained,O
,at,O
,least,O
,50,O
,suspected,O
,al-Qaida-linked,O
,militants,O
,in,O
,raids,O
,across,O
,nine,O
,provinces,O
,.,O
Sentence: 1178,Local,O
,media,O
,say,O
,the,O
,militants,O
,",",O
,thought,O
,to,O
,be,O
,members,O
,of,O
,a,O
,group,O
,(,O
,the,O
,Islamic,B-B.GENE
,Jihad,I-I.GENE
,League,I-I.GENE
,),O
,tied,O
,to,O
,al-Qaida,B-B.GENE
,",",O
,were,O
,planning,O
,attacks,O
,against,O
,U.S.,B-B.GENE
,",",O
,Israeli,B-B.GENE
,and,O
,NATO,B-B.GENE
,targets,O
,in,O
,Turkey,B-B.GENE
,.,O
Sentence: 1179,They,O
,say,O
,the,O
,suspects,O
,may,O
,have,O
,had,O
,contact,O
,with,O
,al-Qaida,B-B.GENE
,'s,O
,second-in-command,B-B.GENE
,",",O
,Ayman,B-B.GENE
,al-Zawahri,I-I.GENE
,",",O
,and,O
,may,O
,have,O
,been,O
,trained,O
,in,O
,Afghanistan,B-B.GENE
,.,O
Sentence: 1180,Turkey,B-B.GENE
,'s,O
,Hurriyet,B-B.GENE
,daily,O
,says,O
,police,O
,Thursday,B-B.GENE
,seized,O
,an,O
,unlicensed,O
,gun,O
,",",O
,documents,O
,",",O
,CDs,O
,and,O
,laptops,O
,during,O
,a,O
,search,O
,of,O
,homes,O
,and,O
,offices,O
,of,O
,suspected,O
,al-Qaida,B-B.GENE
,members,O
,in,O
,the,O
,eastern,O
,province,O
,of,O
,Van,B-B.GENE
,.,O
Sentence: 1181,A,O
,Moscow,B-B.GENE
,court,O
,has,O
,rejected,O
,the,O
,appeal,O
,of,O
,former,O
,Russian,B-B.GENE
,oil,O
,tycoon,O
,Mikhail,B-B.GENE
,Khodorkovsky,I-I.GENE
,against,O
,his,O
,conviction,O
,on,O
,fraud,O
,and,O
,tax,O
,evasion,O
,charges,O
,",",O
,but,O
,the,O
,court,O
,reduced,O
,his,O
,prison,O
,sentence,O
,from,O
,nine,B-B.GENE
,to,I-I.GENE
,eight,I-I.GENE
,years,O
,.,O
Sentence: 1182,Khodorkovsky,B-B.GENE
,",",O
,once,O
,Russia,B-B.GENE
,'s,O
,richest,O
,man,O
,",",O
,was,O
,convicted,O
,in,O
,May,B-B.GENE
,in,O
,what,O
,his,O
,supporters,O
,call,O
,a,O
,political,O
,trial,O
,in,O
,retaliation,O
,for,O
,the,O
,tycoon,O
,'s,O
,backing,O
,of,O
,opposition,O
,politicians,O
,.,O
Sentence: 1183,Thursday,B-B.GENE
,'s,O
,proceedings,O
,got,O
,underway,O
,after,O
,the,O
,court,O
,repeatedly,O
,rejected,O
,defense,O
,motions,O
,for,O
,a,O
,delay,O
,to,O
,allow,O
,them,O
,more,O
,preparation,O
,time,O
,.,O
Sentence: 1184,In,O
,a,O
,statement,O
,to,O
,the,O
,court,O
,",",O
,Khodorkovsky,B-B.GENE
,proclaimed,O
,his,O
,innocence,O
,and,O
,accused,O
,bureaucrats,O
,opposed,O
,to,O
,his,O
,funding,O
,of,O
,the,O
,political,O
,opposition,O
,of,O
,responsibility,O
,for,O
,his,O
,conviction,O
,.,O
Sentence: 1185,Supporters,O
,of,O
,the,O
,former,O
,chief,O
,of,O
,the,O
,giant,O
,Russian,B-B.GENE
,oil,O
,firm,O
,Yukos,B-B.GENE
,say,O
,authorities,O
,had,O
,rushed,O
,through,O
,the,O
,appeal,O
,to,O
,prevent,O
,Khodorkovsky,B-B.GENE
,from,O
,running,O
,in,O
,a,O
,December,B-B.GENE
,parliamentary,O
,by-election,B-B.GENE
,.,O
Sentence: 1186,The,O
,African,B-B.GENE
,Union,I-I.GENE
,says,O
,it,O
,is,O
,temporarily,O
,suspending,O
,the,O
,deployment,O
,of,O
,troops,O
,to,O
,Sudan,B-B.GENE
,'s,O
,troubled,O
,Darfur,B-B.GENE
,region,O
,because,O
,of,O
,a,O
,fuel,O
,shortage,O
,.,O
Sentence: 1187,AU,B-B.GENE
,officials,O
,say,O
,the,O
,suspension,O
,will,O
,last,O
,several,B-B.GENE
,weeks,O
,.,O
Sentence: 1188,The,O
,Associated,B-B.GENE
,Press,I-I.GENE
,reports,O
,the,O
,fuel,O
,shortage,O
,was,O
,caused,O
,by,O
,the,O
,closure,O
,of,O
,a,O
,refinery,O
,in,O
,Sudan,B-B.GENE
,'s,O
,capital,O
,",",O
,Khartoum,B-B.GENE
,",",O
,for,O
,repairs,O
,.,O
Sentence: 1189,AU,O
,officials,O
,say,O
,heavy,O
,rains,O
,in,O
,Darfur,B-B.GENE
,are,O
,also,O
,hindering,O
,the,O
,deployment,O
,of,O
,troops,O
,as,O
,some,O
,roads,O
,have,O
,become,O
,impassable,O
,.,O
Sentence: 1190,Several,O
,thousand,O
,AU,B-B.GENE
,troops,O
,and,O
,police,O
,officers,O
,are,O
,already,O
,in,O
,Darfur,B-B.GENE
,.,O
Sentence: 1191,The,O
,force,O
,is,O
,expected,O
,to,O
,number,O
,more,O
,than,O
,"7,000",O
,when,O
,the,O
,deployment,O
,is,O
,completed,O
,.,O
Sentence: 1192,The,O
,force,O
,is,O
,monitoring,O
,a,O
,cease-fire,O
,between,O
,Darfur,B-B.GENE
,rebels,O
,and,O
,pro-government,O
,Arab,B-B.GENE
,militia,O
,.,O
Sentence: 1193,The,O
,conflict,O
,has,O
,left,O
,"1,80,000",O
,people,O
,dead,O
,and,O
,two,O
,million,O
,others,O
,displaced,O
,.,O
Sentence: 1194,China,B-B.GENE
,says,O
,at,O
,least,O
,37,O
,miners,O
,died,O
,early,O
,Sunday,B-B.GENE
,in,O
,a,O
,coal,O
,mine,O
,accident,O
,in,O
,the,O
,central,O
,province,O
,of,O
,Henan,B-B.GENE
,.,O
Sentence: 1195,The,O
,official,O
,Xinhua,B-B.GENE
,news,O
,agency,O
,says,O
,seven,O
,other,O
,miners,O
,are,O
,being,O
,treated,O
,in,O
,the,O
,hospital,O
,for,O
,their,O
,injuries,O
,after,O
,what,O
,was,O
,called,O
,a,O
,gas,O
,"""",O
,outburst,O
,"""",O
,in,O
,the,O
,private,O
,mine,O
,near,O
,the,O
,city,O
,of,O
,Dengfeng,B-B.GENE
,.,O
Sentence: 1196,The,O
,report,O
,said,O
,108,O
,people,O
,were,O
,underground,O
,when,O
,the,O
,accident,O
,occurred,O
,",",O
,and,O
,64,O
,of,O
,them,O
,escaped,O
,.,O
Sentence: 1197,The,O
,accident,O
,happened,O
,one,O
,day,O
,after,O
,a,O
,fire,O
,at,O
,a,O
,coal,O
,mine,O
,in,O
,northeastern,O
,China,B-B.GENE
,killed,O
,at,O
,least,O
,five,O
,miners,O
,and,O
,trapped,O
,30,O
,.,O
Sentence: 1198,Xinhua,B-B.GENE
,said,O
,the,O
,fire,O
,broke,O
,out,O
,Saturday,B-B.GENE
,at,O
,a,O
,mine,O
,in,O
,Hegang,B-B.GENE
,City,I-I.GENE
,",",O
,Heilongjiang,B-B.GENE
,province,O
,",",O
,while,O
,44,O
,miners,O
,were,O
,working,O
,underground,O
,.,O
Sentence: 1199,China,B-B.GENE
,'s,O
,coal,O
,mines,O
,are,O
,the,O
,world,O
,'s,O
,deadliest,O
,",",O
,with,O
,thousands,O
,of,O
,people,O
,dying,O
,every,O
,year,O
,in,O
,explosions,O
,",",O
,cave-ins,O
,and,O
,floods,O
,.,O
Sentence: 1200,Iraq,B-B.GENE
,says,O
,it,O
,will,O
,close,O
,its,O
,borders,O
,and,O
,extend,O
,curfew,O
,hours,O
,as,O
,part,O
,of,O
,an,O
,extensive,O
,security,O
,plan,O
,to,O
,foil,O
,insurgent,O
,attacks,O
,during,O
,Thursday,B-B.GENE
,'s,O
,parliamentary,O
,elections,O
,.,O
Sentence: 1201,The,B-B.GENE
,Interior,I-I.GENE
,Ministry,I-I.GENE
,says,O
,the,O
,curfews,O
,will,O
,begin,O
,Tuesday,B-B.GENE
,and,O
,last,O
,until,O
,Saturday,B-B.GENE
,.,O
Sentence: 1202,During,O
,that,O
,time,O
,",",O
,road,O
,travel,O
,will,O
,be,O
,restricted,O
,to,O
,vehicles,O
,with,O
,special,O
,permits,O
,.,O
Sentence: 1203,All,O
,airports,O
,will,O
,be,O
,closed,O
,from,B-B.GENE
,Wednesday,I-I.GENE
,to,I-I.GENE
,Friday,I-I.GENE
,.,O
Sentence: 1204,A,O
,coalition,O
,of,O
,Shi'ite,O
,religious,O
,parties,O
,is,O
,expected,O
,to,O
,win,O
,the,O
,biggest,O
,bloc,O
,of,O
,seats,O
,in,O
,the,O
,new,O
,legislature,O
,.,O
Sentence: 1205,But,O
,analysts,O
,predict,O
,that,O
,no,O
,party,O
,will,O
,win,O
,an,O
,outright,O
,majority,O
,",",O
,and,O
,that,O
,a,O
,coalition,O
,of,O
,Shi'ites,O
,and,O
,Kurds,B-B.GENE
,will,O
,likely,O
,govern,O
,.,O
Sentence: 1206,The,O
,polls,O
,will,O
,be,O
,the,O
,first,O
,under,O
,the,O
,constitution,O
,ratified,O
,in,O
,October,B-B.GENE
,in,O
,a,O
,national,O
,referendum,O
,.,O
Sentence: 1207,Meanwhile,O
,",",O
,the,O
,U.S.,B-B.GENE
,military,O
,says,O
,an,O
,American,B-B.GENE
,soldier,O
,was,O
,killed,O
,Sunday,B-B.GENE
,when,O
,a,O
,roadside,O
,bomb,O
,exploded,O
,near,O
,his,O
,patrol,O
,in,O
,western,B-B.GENE
,Baghdad,I-I.GENE
,.,O
Sentence: 1208,A,O
,former,O
,White,B-B.GENE
,House,I-I.GENE
,aide,O
,to,O
,former,O
,U.S.,B-B.GENE
,President,B-B.GENE
,George,I-I.GENE
,Bush,I-I.GENE
,has,O
,been,O
,sentenced,O
,to,O
,30,O
,months,O
,in,O
,prison,O
,for,O
,stealing,O
,nearly,O
,$,O
,"6,00,000",O
,from,O
,a,O
,government-funded,O
,program,O
,that,O
,promotes,O
,democracy,O
,in,O
,Cuba,B-B.GENE
,.,O
Sentence: 1209,A,O
,federal,O
,judge,O
,sentenced,O
,Felipe,B-B.GENE
,Sixto,I-I.GENE
,on,O
,Wednesday,B-B.GENE
,for,O
,the,O
,theft,O
,of,O
,funds,O
,from,O
,the,O
,Center,B-B.GENE
,for,O
,a,O
,Free,B-B.GENE
,Cuba,I-I.GENE
,.,O
Sentence: 1210,Sixto,B-B.GENE
,resigned,O
,as,O
,a,O
,special,O
,assistant,O
,to,O
,President,B-B.GENE
,Bush,I-I.GENE
,for,O
,intergovernmental,O
,affairs,O
,last,O
,year,O
,",",O
,after,O
,learning,O
,the,O
,center,O
,was,O
,taking,O
,legal,O
,action,O
,against,O
,him,O
,.,O
Sentence: 1211,He,O
,pleaded,O
,guilty,O
,to,O
,theft,O
,in,O
,December,B-B.GENE
,and,O
,apologized,O
,for,O
,the,O
,crime,O
,.,O
Sentence: 1212,Sixto,B-B.GENE
,has,O
,admitted,O
,he,O
,bought,O
,bulk,O
,shipments,O
,of,O
,radios,O
,through,O
,two,O
,companies,O
,he,O
,created,O
,",",O
,then,O
,resold,O
,the,O
,equipment,O
,to,O
,the,O
,center,O
,at,O
,a,O
,higher,O
,price,O
,.,O
Sentence: 1213,He,O
,was,O
,the,O
,center,O
,'s,O
,chief,O
,of,O
,staff,O
,before,O
,moving,O
,to,O
,the,O
,White,B-B.GENE
,House,I-I.GENE
,.,O
Sentence: 1214,The,O
,Center,B-B.GENE
,for,O
,a,O
,Free,B-B.GENE
,Cuba,I-I.GENE
,is,O
,a,O
,non-profit,O
,institution,O
,dedicated,O
,to,O
,promoting,O
,human,O
,rights,O
,and,O
,democracy,O
,in,O
,Cuba,B-B.GENE
,.,O
Sentence: 1215,A,O
,moderate,O
,earthquake,O
,struck,O
,northwest,O
,Pakistan,B-B.GENE
,Sunday,B-B.GENE
,",",O
,but,O
,there,O
,were,O
,no,O
,immediate,O
,reports,O
,of,O
,damage,O
,or,O
,injuries,O
,.,O
Sentence: 1216,The,O
,U.S.,B-B.GENE
,Geological,I-I.GENE
,Survey,I-I.GENE
,measured,O
,the,O
,quake,O
,at,O
,a,O
,magnitude,O
,of,O
,4.9,O
,.,O
Sentence: 1217,Officials,O
,say,O
,the,O
,earthquake,O
,was,O
,centered,O
,in,O
,the,O
,Hindu,B-B.GENE
,Kush,I-I.GENE
,mountains,O
,of,O
,neighboring,O
,Afghanistan,B-B.GENE
,.,O
Sentence: 1218,Pakistani,B-B.GENE
,officials,O
,say,O
,the,O
,earthquake,O
,was,O
,felt,O
,in,O
,the,O
,capital,O
,",",O
,Islamabad,B-B.GENE
,",",O
,as,O
,well,O
,as,O
,Peshawar,B-B.GENE
,and,O
,Chitral,B-B.GENE
,.,O
Sentence: 1219,Police,O
,officials,O
,say,O
,there,O
,were,O
,no,O
,reports,O
,of,O
,deaths,O
,",",O
,injuries,O
,or,O
,damages,O
,.,O
Sentence: 1220,Iraqi,B-B.GENE
,Sunni,B-B.GENE
,leaders,O
,say,O
,they,O
,want,O
,more,O
,seats,O
,on,O
,the,O
,parliamentary,O
,committee,O
,charged,O
,with,O
,drafting,O
,the,O
,country,O
,'s,O
,constitution,O
,or,O
,they,O
,will,O
,boycott,O
,the,O
,process,O
,.,O
Sentence: 1221,A,O
,coalition,O
,of,O
,Sunni,B-B.GENE
,organizations,O
,said,O
,Wednesday,B-B.GENE
,they,O
,want,O
,to,O
,increase,O
,their,O
,current,O
,special,O
,allotment,O
,of,O
,13,O
,seats,O
,to,O
,25,O
,",",O
,strengthening,O
,their,O
,voice,O
,on,O
,a,O
,key,O
,committee,O
,that,O
,could,O
,have,O
,a,O
,total,O
,of,O
,some,O
,75,O
,seats,O
,.,O
Sentence: 1222,The,O
,Sunnis,B-B.GENE
,have,O
,already,O
,been,O
,granted,O
,11,O
,extra,O
,seats,O
,on,O
,the,O
,committee,O
,to,O
,make,O
,up,O
,for,O
,their,O
,small,O
,number,O
,of,O
,legislators,O
,-,O
,a,O
,result,O
,of,O
,the,O
,parliament,O
,election,O
,boycott,O
,by,O
,Sunni,B-B.GENE
,voters,O
,.,O
Sentence: 1223,Shi'ite,B-B.GENE
,leaders,O
,have,O
,not,O
,responded,O
,to,O
,the,O
,demands,O
,.,O
Sentence: 1224,Meanwhile,O
,",",O
,insurgent,O
,attacks,O
,across,O
,Iraq,B-B.GENE
,Tuesday,B-B.GENE
,killed,O
,at,O
,least,O
,25,O
,people,O
,",",O
,including,O
,three,O
,U.S.,B-B.GENE
,soldiers,O
,.,O
Sentence: 1225,Several,O
,hundred,O
,anti-war,O
,protesters,O
,have,O
,begun,O
,their,O
,second,O
,week,O
,of,O
,demonstrations,O
,outside,O
,President,B-B.GENE
,Bush,I-I.GENE
,'s,O
,Crawford,B-B.GENE
,",",O
,Texas,B-B.GENE
,ranch,O
,.,O
Sentence: 1226,At,O
,the,O
,center,O
,of,O
,the,O
,protests,O
,is,O
,a,O
,California,B-B.GENE
,woman,O
,whose,O
,son,O
,was,O
,killed,O
,in,O
,Iraq,B-B.GENE
,last,O
,year,O
,.,O
Sentence: 1227,Cindy,B-B.GENE
,Sheehan,I-I.GENE
,came,O
,to,O
,Crawford,B-B.GENE
,a,O
,week,O
,ago,O
,demanding,O
,to,O
,talk,O
,to,O
,Mr.,B-B.GENE
,Bush,I-I.GENE
,about,O
,the,O
,death,O
,of,O
,her,O
,son,O
,and,O
,the,O
,rationale,O
,behind,O
,the,O
,Iraq,B-B.GENE
,conflict,O
,.,O
Sentence: 1228,On,O
,Saturday,B-B.GENE
,",",O
,dozens,O
,of,O
,anti-war,O
,demonstrators,O
,squared,O
,off,O
,with,O
,counter-protesters,O
,outside,O
,Mr.,B-B.GENE
,Bush,I-I.GENE
,'s,O
,ranch,O
,.,O
Sentence: 1229,Authorities,O
,turned,O
,out,O
,in,O
,force,O
,to,O
,keep,O
,the,O
,two,O
,groups,O
,separated,O
,.,O
Sentence: 1230,Mr.,B-B.GENE
,Bush,I-I.GENE
,has,O
,said,O
,he,O
,understands,O
,the,O
,sentiments,O
,of,O
,anti-war,O
,protesters,O
,",",O
,but,O
,he,O
,repeated,O
,his,O
,position,O
,that,O
,U.S.,B-B.GENE
,troops,O
,will,O
,not,O
,be,O
,immediately,O
,withdrawn,O
,from,O
,Iraq,B-B.GENE
,.,O
Sentence: 1231,A,O
,presidential,O
,panel,O
,says,O
,U.S.,B-B.GENE
,intelligence,O
,about,O
,Iran,B-B.GENE
,'s,O
,arms,O
,capabilities,O
,is,O
,"""",O
,inadequate,O
,.,O
,"""",O
Sentence: 1232,The,O
,New,B-B.GENE
,York,I-I.GENE
,Times,I-I.GENE
,says,O
,the,O
,panel,O
,investigating,O
,U.S.,B-B.GENE
